index,subject,image
20943,https://resource.swissartresearch.net/artwork/zbz-990107830190205508,https://www.e-rara.ch/zuz/i3f/v20/14915575
20944,https://resource.swissartresearch.net/artwork/zbz-990107830250205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1589804
20945,https://resource.swissartresearch.net/artwork/zbz-990107830650205508,https://www.e-rara.ch/zuz/i3f/v20/14561463
20946,https://resource.swissartresearch.net/artwork/zbz-990107830870205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575232
20947,https://resource.swissartresearch.net/artwork/zbz-990107830910205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1569332
20948,https://resource.swissartresearch.net/artwork/zbz-990107831650205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575237
20949,https://resource.swissartresearch.net/artwork/zbz-990107831660205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1569337
20950,https://resource.swissartresearch.net/artwork/zbz-990107831680205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575242
20951,https://resource.swissartresearch.net/artwork/zbz-990107831950205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1569342
20952,https://resource.swissartresearch.net/artwork/zbz-990107832010205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1569347
20953,https://resource.swissartresearch.net/artwork/zbz-990107832170205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1569352
20954,https://resource.swissartresearch.net/artwork/zbz-990107832230205508,https://www.e-rara.ch/zuz/i3f/v20/14601598
20955,https://resource.swissartresearch.net/artwork/zbz-990107832570205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1569357
20956,https://resource.swissartresearch.net/artwork/zbz-990107832650205508,https://www.e-rara.ch/zuz/i3f/v20/14601603
20957,https://resource.swissartresearch.net/artwork/zbz-990107832720205508,https://www.e-rara.ch/zuz/i3f/v20/14601608
20958,https://resource.swissartresearch.net/artwork/zbz-990107832740205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1569362
20959,https://resource.swissartresearch.net/artwork/zbz-990107833200205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1569372
20960,https://resource.swissartresearch.net/artwork/zbz-990107833310205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575247
20961,https://resource.swissartresearch.net/artwork/zbz-990107833340205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1569377
20962,https://resource.swissartresearch.net/artwork/zbz-990107833490205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1569382
20963,https://resource.swissartresearch.net/artwork/zbz-990107833600205508,https://www.e-rara.ch/zuz/i3f/v20/14601613
20964,https://resource.swissartresearch.net/artwork/zbz-990107833700205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575252
20965,https://resource.swissartresearch.net/artwork/zbz-990107833820205508,https://www.e-rara.ch/zuz/i3f/v20/14601618
20966,https://resource.swissartresearch.net/artwork/zbz-990107833900205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575257
20967,https://resource.swissartresearch.net/artwork/zbz-990107834150205508,https://www.e-rara.ch/zuz/i3f/v20/14601623
20968,https://resource.swissartresearch.net/artwork/zbz-990107834360205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1569387
20969,https://resource.swissartresearch.net/artwork/zbz-990107834720205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1569392
20970,https://resource.swissartresearch.net/artwork/zbz-990107834900205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575262
20971,https://resource.swissartresearch.net/artwork/zbz-990107834960205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1569397
20972,https://resource.swissartresearch.net/artwork/zbz-990107834980205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575267
20973,https://resource.swissartresearch.net/artwork/zbz-990107835400205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575272
20974,https://resource.swissartresearch.net/artwork/zbz-990107835540205508,https://www.e-rara.ch/zuz/i3f/v20/14561477
20975,https://resource.swissartresearch.net/artwork/zbz-990107835870205508,https://www.e-rara.ch/zuz/i3f/v20/14601642
20976,https://resource.swissartresearch.net/artwork/zbz-990107835930205508,https://www.e-rara.ch/zuz/i3f/v20/14601647
20977,https://resource.swissartresearch.net/artwork/zbz-990107836020205508,https://www.e-rara.ch/zuz/i3f/v20/14561482
20978,https://resource.swissartresearch.net/artwork/zbz-990107836470205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1569408
20979,https://resource.swissartresearch.net/artwork/zbz-990107837660205508,https://www.e-rara.ch/zuz/i3f/v20/14601657
20980,https://resource.swissartresearch.net/artwork/zbz-990107837740205508,https://www.e-rara.ch/zuz/i3f/v20/14601662
20981,https://resource.swissartresearch.net/artwork/zbz-990107838470205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575277
20982,https://resource.swissartresearch.net/artwork/zbz-990107838530205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575282
20983,https://resource.swissartresearch.net/artwork/zbz-990107839010205508,https://www.e-rara.ch/zuz/i3f/v20/14561492
20984,https://resource.swissartresearch.net/artwork/zbz-990107839080205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575288
20985,https://resource.swissartresearch.net/artwork/zbz-990107840000205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575292
20986,https://resource.swissartresearch.net/artwork/zbz-990107840460205508,https://www.e-rara.ch/zuz/i3f/v20/14601666
20987,https://resource.swissartresearch.net/artwork/zbz-990107840940205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1569418
20988,https://resource.swissartresearch.net/artwork/zbz-990107841210205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591091
20989,https://resource.swissartresearch.net/artwork/zbz-990107841940205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1569422
20990,https://resource.swissartresearch.net/artwork/zbz-990107842140205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591097
20991,https://resource.swissartresearch.net/artwork/zbz-990107842450205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575297
20992,https://resource.swissartresearch.net/artwork/zbz-990107842610205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575302
20993,https://resource.swissartresearch.net/artwork/zbz-990107842880205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575308
20994,https://resource.swissartresearch.net/artwork/zbz-990107843290205508,https://www.e-rara.ch/zuz/i3f/v20/14601671
20995,https://resource.swissartresearch.net/artwork/zbz-990107843360205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1569427
20996,https://resource.swissartresearch.net/artwork/zbz-990107843460205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591102
20997,https://resource.swissartresearch.net/artwork/zbz-990107843680205508,https://www.e-rara.ch/zuz/i3f/v20/14561503
20998,https://resource.swissartresearch.net/artwork/zbz-990107843690205508,https://www.e-rara.ch/zuz/i3f/v20/14561507
20999,https://resource.swissartresearch.net/artwork/zbz-990107843770205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591107
21000,https://resource.swissartresearch.net/artwork/zbz-990107844110205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591112
21001,https://resource.swissartresearch.net/artwork/zbz-990107844220205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591117
21002,https://resource.swissartresearch.net/artwork/zbz-990107844540205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1569432
21003,https://resource.swissartresearch.net/artwork/zbz-990107844590205508,https://www.e-rara.ch/zuz/i3f/v20/14601676
21004,https://resource.swissartresearch.net/artwork/zbz-990107844820205508,https://www.e-rara.ch/zuz/i3f/v20/14601681
21005,https://resource.swissartresearch.net/artwork/zbz-990107844940205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591122
21006,https://resource.swissartresearch.net/artwork/zbz-990107845830205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591127
21007,https://resource.swissartresearch.net/artwork/zbz-990107845920205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591132
21008,https://resource.swissartresearch.net/artwork/zbz-990107845940205508,https://www.e-rara.ch/zuz/i3f/v20/14561522
21009,https://resource.swissartresearch.net/artwork/zbz-990107846010205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591137
21010,https://resource.swissartresearch.net/artwork/zbz-990107846050205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591142
21011,https://resource.swissartresearch.net/artwork/zbz-990107847010205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591147
21012,https://resource.swissartresearch.net/artwork/zbz-990107847090205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591152
21013,https://resource.swissartresearch.net/artwork/zbz-990107847160205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591157
21014,https://resource.swissartresearch.net/artwork/zbz-990107847310205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591162
21015,https://resource.swissartresearch.net/artwork/zbz-990107847780205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1569442
21016,https://resource.swissartresearch.net/artwork/zbz-990107848030205508,https://www.e-rara.ch/zuz/i3f/v20/14561527
21017,https://resource.swissartresearch.net/artwork/zbz-990107849330205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1569447
21018,https://resource.swissartresearch.net/artwork/zbz-990107849690205508,https://www.e-rara.ch/zuz/i3f/v20/14561532
21019,https://resource.swissartresearch.net/artwork/zbz-990107850220205508,https://www.e-rara.ch/zuz/i3f/v20/14561537
21020,https://resource.swissartresearch.net/artwork/zbz-990107850430205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1582114
21021,https://resource.swissartresearch.net/artwork/zbz-990107850470205508,https://www.e-rara.ch/zuz/i3f/v20/14561542
21022,https://resource.swissartresearch.net/artwork/zbz-990107851360205508,https://www.e-rara.ch/zuz/i3f/v20/14561547
21023,https://resource.swissartresearch.net/artwork/zbz-990107851390205508,https://www.e-rara.ch/zuz/i3f/v20/14544470
21024,https://resource.swissartresearch.net/artwork/zbz-990107851480205508,https://www.e-rara.ch/zuz/i3f/v20/14544475
21025,https://resource.swissartresearch.net/artwork/zbz-990107851650205508,https://www.e-rara.ch/zuz/i3f/v20/14544480
21026,https://resource.swissartresearch.net/artwork/zbz-990107851710205508,https://www.e-rara.ch/zuz/i3f/v20/14544485
21027,https://resource.swissartresearch.net/artwork/zbz-990107851920205508,https://www.e-rara.ch/zuz/i3f/v20/14544490
21028,https://resource.swissartresearch.net/artwork/zbz-990107851960205508,https://www.e-rara.ch/zuz/i3f/v20/14561557
21029,https://resource.swissartresearch.net/artwork/zbz-990107852130205508,https://www.e-rara.ch/zuz/i3f/v20/14544495
21030,https://resource.swissartresearch.net/artwork/zbz-990107852160205508,https://www.e-rara.ch/zuz/i3f/v20/14561561
21031,https://resource.swissartresearch.net/artwork/zbz-990107852230205508,https://www.e-rara.ch/zuz/i3f/v20/14544501
21032,https://resource.swissartresearch.net/artwork/zbz-990107852300205508,https://www.e-rara.ch/zuz/i3f/v20/14561566
21033,https://resource.swissartresearch.net/artwork/zbz-990107852770205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1582118
21034,https://resource.swissartresearch.net/artwork/zbz-990107853580205508,https://www.e-rara.ch/zuz/i3f/v20/14601819
21035,https://resource.swissartresearch.net/artwork/zbz-990107853700205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575317
21036,https://resource.swissartresearch.net/artwork/zbz-990107853760205508,https://www.e-rara.ch/zuz/i3f/v20/14601829
21037,https://resource.swissartresearch.net/artwork/zbz-990107853780205508,https://www.e-rara.ch/zuz/i3f/v20/14561571
21038,https://resource.swissartresearch.net/artwork/zbz-990107853850205508,https://www.e-rara.ch/zuz/i3f/v20/14601867
21039,https://resource.swissartresearch.net/artwork/zbz-990107853850205508,https://www.e-rara.ch/zuz/i3f/v20/14601844
21040,https://resource.swissartresearch.net/artwork/zbz-990107853890205508,https://www.e-rara.ch/zuz/i3f/v20/14561576
21041,https://resource.swissartresearch.net/artwork/zbz-990107854930205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575322
21042,https://resource.swissartresearch.net/artwork/zbz-990107855010205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575327
21043,https://resource.swissartresearch.net/artwork/zbz-990107855360205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1582123
21044,https://resource.swissartresearch.net/artwork/zbz-990107855820205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575332
21045,https://resource.swissartresearch.net/artwork/zbz-990107856050205508,https://www.e-rara.ch/zuz/i3f/v20/14601867
21046,https://resource.swissartresearch.net/artwork/zbz-990107856270205508,https://www.e-rara.ch/zuz/i3f/v20/14601877
21047,https://resource.swissartresearch.net/artwork/zbz-990107857450205508,https://www.e-rara.ch/zuz/i3f/v20/14601887
21048,https://resource.swissartresearch.net/artwork/zbz-990107857740205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575342
21049,https://resource.swissartresearch.net/artwork/zbz-990107859220205508,https://www.e-rara.ch/zuz/i3f/v20/14601911
21050,https://resource.swissartresearch.net/artwork/zbz-990107859350205508,https://www.e-rara.ch/zuz/i3f/v20/14561595
21051,https://resource.swissartresearch.net/artwork/zbz-990107859560205508,https://www.e-rara.ch/zuz/i3f/v20/14601916
21052,https://resource.swissartresearch.net/artwork/zbz-990107859710205508,https://www.e-rara.ch/zuz/i3f/v20/14561600
21053,https://resource.swissartresearch.net/artwork/zbz-990107859800205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575347
21054,https://resource.swissartresearch.net/artwork/zbz-990107859880205508,https://www.e-rara.ch/zuz/i3f/v20/14561606
21055,https://resource.swissartresearch.net/artwork/zbz-990107860040205508,https://www.e-rara.ch/zuz/i3f/v20/14601926
21056,https://resource.swissartresearch.net/artwork/zbz-990107860070205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575352
21057,https://resource.swissartresearch.net/artwork/zbz-990107860250205508,https://www.e-rara.ch/zuz/i3f/v20/14601931
21058,https://resource.swissartresearch.net/artwork/zbz-990107866430205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1569452
21059,https://resource.swissartresearch.net/artwork/zbz-990107867500205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1569457
21060,https://resource.swissartresearch.net/artwork/zbz-990107867800205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1582128
21061,https://resource.swissartresearch.net/artwork/zbz-990107867860205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575357
21062,https://resource.swissartresearch.net/artwork/zbz-990107868120205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575362
21063,https://resource.swissartresearch.net/artwork/zbz-990107868260205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1582134
21064,https://resource.swissartresearch.net/artwork/zbz-990107871620205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575367
21065,https://resource.swissartresearch.net/artwork/zbz-990107881300205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575373
21066,https://resource.swissartresearch.net/artwork/zbz-990107883130205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575377
21067,https://resource.swissartresearch.net/artwork/zbz-990107884170205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575382
21068,https://resource.swissartresearch.net/artwork/zbz-990107884910205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575387
21069,https://resource.swissartresearch.net/artwork/zbz-990107885660205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1585734
21070,https://resource.swissartresearch.net/artwork/zbz-990107885770205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575392
21071,https://resource.swissartresearch.net/artwork/zbz-990107885930205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1585738
21072,https://resource.swissartresearch.net/artwork/zbz-990107886010205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575397
21073,https://resource.swissartresearch.net/artwork/zbz-990107886220205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575402
21074,https://resource.swissartresearch.net/artwork/zbz-990107886340205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1585743
21075,https://resource.swissartresearch.net/artwork/zbz-990107887030205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575407
21076,https://resource.swissartresearch.net/artwork/zbz-990107887140205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1585748
21077,https://resource.swissartresearch.net/artwork/zbz-990107887190205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575412
21078,https://resource.swissartresearch.net/artwork/zbz-990107887260205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1585753
21079,https://resource.swissartresearch.net/artwork/zbz-990107887300205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1589808
21080,https://resource.swissartresearch.net/artwork/zbz-990107887310205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1589813
21081,https://resource.swissartresearch.net/artwork/zbz-990107888330205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575417
21082,https://resource.swissartresearch.net/artwork/zbz-990107888530205508,https://www.e-rara.ch/zuz/i3f/v20/14561610
21083,https://resource.swissartresearch.net/artwork/zbz-990107888600205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575422
21084,https://resource.swissartresearch.net/artwork/zbz-990107888730205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575427
21085,https://resource.swissartresearch.net/artwork/zbz-990107888760205508,https://www.e-rara.ch/zuz/i3f/v20/14561615
21086,https://resource.swissartresearch.net/artwork/zbz-990107888910205508,https://www.e-rara.ch/zuz/i3f/v20/14561620
21087,https://resource.swissartresearch.net/artwork/zbz-990107889490205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575432
21088,https://resource.swissartresearch.net/artwork/zbz-990107889850205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591168
21089,https://resource.swissartresearch.net/artwork/zbz-990107890000205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575438
21090,https://resource.swissartresearch.net/artwork/zbz-990107890100205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575442
21091,https://resource.swissartresearch.net/artwork/zbz-990107890200205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575447
21092,https://resource.swissartresearch.net/artwork/zbz-990107890370205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591172
21093,https://resource.swissartresearch.net/artwork/zbz-990107890390205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575452
21094,https://resource.swissartresearch.net/artwork/zbz-990107890600205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575457
21095,https://resource.swissartresearch.net/artwork/zbz-990107890610205508,https://www.e-rara.ch/zuz/i3f/v20/14602015
21096,https://resource.swissartresearch.net/artwork/zbz-990107891690205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591177
21097,https://resource.swissartresearch.net/artwork/zbz-990107891800205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575462
21098,https://resource.swissartresearch.net/artwork/zbz-990107892330205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575467
21099,https://resource.swissartresearch.net/artwork/zbz-990107892380205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591182
21100,https://resource.swissartresearch.net/artwork/zbz-990107918690205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591187
21101,https://resource.swissartresearch.net/artwork/zbz-990107918730205508,https://www.e-rara.ch/zuz/i3f/v20/14706955
21102,https://resource.swissartresearch.net/artwork/zbz-990107918840205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591192
21103,https://resource.swissartresearch.net/artwork/zbz-990107918890205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575472
21104,https://resource.swissartresearch.net/artwork/zbz-990107919280205508,https://www.e-rara.ch/zuz/i3f/v20/14706960
21105,https://resource.swissartresearch.net/artwork/zbz-990107919680205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591197
21106,https://resource.swissartresearch.net/artwork/zbz-990107919760205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591202
21107,https://resource.swissartresearch.net/artwork/zbz-990107919820205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591208
21108,https://resource.swissartresearch.net/artwork/zbz-990107919990205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591212
21109,https://resource.swissartresearch.net/artwork/zbz-990107920120205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591217
21110,https://resource.swissartresearch.net/artwork/zbz-990107920210205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591222
21111,https://resource.swissartresearch.net/artwork/zbz-990107920310205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591227
21112,https://resource.swissartresearch.net/artwork/zbz-990107921090205508,https://www.e-rara.ch/zuz/i3f/v20/14706983
21113,https://resource.swissartresearch.net/artwork/zbz-990107921410205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591232
21114,https://resource.swissartresearch.net/artwork/zbz-990107921500205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1585758
21115,https://resource.swissartresearch.net/artwork/zbz-990107921550205508,https://www.e-rara.ch/zuz/i3f/v20/14706988
21116,https://resource.swissartresearch.net/artwork/zbz-990107921630205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1585763
21117,https://resource.swissartresearch.net/artwork/zbz-990107922470205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1585768
21118,https://resource.swissartresearch.net/artwork/zbz-990107922560205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591238
21119,https://resource.swissartresearch.net/artwork/zbz-990107922770205508,https://www.e-rara.ch/zuz/i3f/v20/14706998
21120,https://resource.swissartresearch.net/artwork/zbz-990107923530205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1585773
21121,https://resource.swissartresearch.net/artwork/zbz-990107923860205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1585779
21122,https://resource.swissartresearch.net/artwork/zbz-990107924090205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1585783
21123,https://resource.swissartresearch.net/artwork/zbz-990107924680205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591242
21124,https://resource.swissartresearch.net/artwork/zbz-990107925060205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591247
21125,https://resource.swissartresearch.net/artwork/zbz-990107925140205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591252
21126,https://resource.swissartresearch.net/artwork/zbz-990107925170205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591257
21127,https://resource.swissartresearch.net/artwork/zbz-990107925460205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1591262
21128,https://resource.swissartresearch.net/artwork/zbz-990107926960205508,https://www.e-rara.ch/zuz/i3f/v20/14707040
21129,https://resource.swissartresearch.net/artwork/zbz-990107927360205508,https://www.e-rara.ch/zuz/i3f/v20/14602168
21130,https://resource.swissartresearch.net/artwork/zbz-990107927370205508,https://www.e-rara.ch/zuz/i3f/v20/14707049
21131,https://resource.swissartresearch.net/artwork/zbz-990107927410205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575482
21132,https://resource.swissartresearch.net/artwork/zbz-990107927940205508,https://www.e-rara.ch/zuz/i3f/v20/14602178
21133,https://resource.swissartresearch.net/artwork/zbz-990107928150205508,https://www.e-rara.ch/zuz/i3f/v20/14602183
21134,https://resource.swissartresearch.net/artwork/zbz-990107928170205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575487
21135,https://resource.swissartresearch.net/artwork/zbz-990107928260205508,https://www.e-rara.ch/zuz/i3f/v20/14602188
21136,https://resource.swissartresearch.net/artwork/zbz-990107928340205508,https://www.e-rara.ch/zuz/i3f/v20/14602193
21137,https://resource.swissartresearch.net/artwork/zbz-990107928680205508,https://www.e-rara.ch/zuz/i3f/v20/14602198
21138,https://resource.swissartresearch.net/artwork/zbz-990107928810205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575492
21139,https://resource.swissartresearch.net/artwork/zbz-990107928830205508,https://www.e-rara.ch/zuz/i3f/v20/14602203
21140,https://resource.swissartresearch.net/artwork/zbz-990107928990205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575497
21141,https://resource.swissartresearch.net/artwork/zbz-990107929130205508,https://www.e-rara.ch/zuz/i3f/v20/14602208
21142,https://resource.swissartresearch.net/artwork/zbz-990107929190205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575502
21143,https://resource.swissartresearch.net/artwork/zbz-990107929840205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575507
21144,https://resource.swissartresearch.net/artwork/zbz-990107929950205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1582138
21145,https://resource.swissartresearch.net/artwork/zbz-990107930580205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575512
21146,https://resource.swissartresearch.net/artwork/zbz-990107931070205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575517
21147,https://resource.swissartresearch.net/artwork/zbz-990107931610205508,https://www.e-rara.ch/zuz/i3f/v20/14602213
21148,https://resource.swissartresearch.net/artwork/zbz-990107931700205508,https://www.e-rara.ch/zuz/i3f/v20/14602218
21149,https://resource.swissartresearch.net/artwork/zbz-990107932310205508,https://www.e-rara.ch/zuz/i3f/v20/14602223
21150,https://resource.swissartresearch.net/artwork/zbz-990107932800205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1575522
21151,https://resource.swissartresearch.net/artwork/zbz-990107934380205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1582143
21152,https://resource.swissartresearch.net/artwork/zbz-990107935110205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1582148
21153,https://resource.swissartresearch.net/artwork/zbz-990107935240205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1582154
21154,https://resource.swissartresearch.net/artwork/zbz-990107937160205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1582158
21155,https://resource.swissartresearch.net/artwork/zbz-990107937200205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1582163
21156,https://resource.swissartresearch.net/artwork/zbz-990107937310205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1582168
21157,https://resource.swissartresearch.net/artwork/zbz-990107937660205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1582173
21158,https://resource.swissartresearch.net/artwork/zbz-990107938270205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1582178
21159,https://resource.swissartresearch.net/artwork/zbz-990107938410205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1582183
21160,https://resource.swissartresearch.net/artwork/zbz-990107939420205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1582188
21161,https://resource.swissartresearch.net/artwork/zbz-990107939600205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1582193
21162,https://resource.swissartresearch.net/artwork/zbz-990107939710205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1582198
21163,https://resource.swissartresearch.net/artwork/zbz-990107939780205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1582203
21164,https://resource.swissartresearch.net/artwork/zbz-990107939940205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1582208
21165,https://resource.swissartresearch.net/artwork/zbz-990107940050205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1582213
21166,https://resource.swissartresearch.net/artwork/zbz-990107940140205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1582218
